GAME_DATE,last_name,first_name,Current Status,Reason
2024-01-07,Bol,Bol,Out,Injury/Illness-RightAnkle;Sprain
2024-01-07,Durant,Kevin,Questionable,"Injury/Illness-RightHamstring;
Strain"
2024-01-07,Gordon,Eric,Questionable,Injury/Illness-RightKnee;Soreness
2024-01-07,Lee,Damion,Out,"Injury/Illness-RightMeniscus;
Surgery"
2024-01-07,Little,Nassir,Out,Injury/Illness-LeftKnee;Soreness
2024-01-07,Koloko,Christian,Out,"Injury/Illness-Illness;Respiratory
issue"
2024-01-07,PorterJr.,Otto,Out,Injury/Illness-RightKnee;Sprain
2024-01-07,TrentJr.,Gary,Questionable,Injury/Illness-LeftQuadriceps;
2024-01-07,Green,Draymond,Out,"ReturntoCompetition
Reconditioning"
2024-01-07,Kuminga,Jonathan,Questionable,Injury/Illness-LeftToe;Strain
2024-01-07,Paul,Chris,Out,Injury/Illness-LeftHand;Fracture
2024-01-07,PaytonII,Gary,Out,Injury/Illness-LeftHamstring;Strain
2024-01-07,Diabate,Moussa,Out,"Injury/Illness-RightHand;
MetacarpalFracture"
2024-01-07,Davis,Anthony,Probable,"Injury/Illness-LeftAnkle;Sprain/
BoneBruise"
2024-01-07,Hachimura,Rui,Out,Injury/Illness-LeftCalf;Strain
2024-01-07,James,LeBron,Questionable,"Injury/Illness-LeftAnkle;Peroneal
Tendinopathy"
2024-01-07,Russell,D'Angelo,Questionable,Injury/Illness-Tailbone;Contusion
2024-01-07,Vincent,Gabe,Out,Injury/Illness-LeftKnee;Surgery
2024-01-08,Hauser,Sam,Questionable,"Injury/Illness-RightShoulder;
Impingement"
2024-01-08,Porzingis,Kristaps,Questionable,Injury/Illness-RightEye;Irritation
2024-01-08,Tatum,Jayson,Questionable,"Injury/Illness-LeftAnkle;Sprain
Management"
2024-01-08,Brown,Bruce,Questionable,"Injury/Illness-RightKnee;Bone
Bruise"
2024-01-08,Jackson,Isaiah,Questionable,"Injury/Illness-Right5thFinger;
HairlineFracture"
2024-01-08,Nembhard,Andrew,Questionable,Injury/Illness-Mid-back;Sprain
2024-01-08,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2024-01-08,Caruso,Alex,Questionable,Injury/Illness-Cervical;Strain
2024-01-08,Craig,Torrey,Out,"Injury/Illness-RightPlantarFascia;
Sprain"
2024-01-08,LaVine,Zach,Probable,"Injury/Illness-RightFoot;
Inflammation"
2024-01-08,Vucevic,Nikola,Probable,Injury/Illness-LeftAdductor;Strain
2024-01-08,Williams,Patrick,Questionable,Injury/Illness-RightAnkle;Strain
2024-01-08,Ball,LaMelo,Out,Injury/Illness-RightAnkle;Sprain
2024-01-08,Hayward,Gordon,Out,Injury/Illness-LeftCalf;Strain
2024-01-08,Ntilikina,Frank,Out,"Injury/Illness-LeftTibia;Non-
displacedFracture"
2024-01-08,Washington,P.J.,Out,Injury/Illness-RightFoot;Sprain
2024-01-08,Williams,Mark,Out,Injury/Illness-LowBack;Contusion
2024-01-08,Shamet,Landry,Questionable,"Injury/Illness-LeftHamstring;Left
hamstringsoreness"
2024-01-08,Wright,Delon,Questionable,"Injury/Illness-LeftQuad;Left
quadricepscontusion"
2024-01-08,Brooks,Dillon,Out,Injury/Illness-RightOblique;Strain
2024-01-08,Eason,Tari,Out,"Injury/Illness-LeftLowerLeg;Injury
Management"
2024-01-08,Oladipo,Victor,Out,"Injury/Illness-LeftPatellarTendon;
Repair"
2024-01-08,Butler,Jimmy,Out,"Injury/Illness-RightToe;MPJoint
Sprain"
2024-01-08,Martin,Caleb,Doubtful,Injury/Illness-RightAnkle;Sprain
2024-01-08,Smith,Dru,Out,Injury/Illness-RightKnee;Surgery
2024-01-08,Crowder,Jae,Out,Injury/Illness-LeftAdductor;Surgery
2024-01-08,Payne,Cameron,Out,ConcussionProtocol
2024-01-09,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2024-01-09,CarterJr.,Wendell,Out,Injury/Illness-RightKnee;Tendinitis
2024-01-09,Harris,Gary,Out,Injury/Illness-RightCalf;Strain
2024-01-09,Ingles,Joe,Out,Injury/Illness-LeftAnkle;Sprain
2024-01-09,Isaac,Jonathan,Out,"Injury/Illness-RightHamstring;
Strain"
2024-01-09,Wagner,Franz,Out,Injury/Illness-RightAnkle;Sprain
2024-01-09,Lyles,Trey,Questionable,Injury/Illness-RightAnkle;Sprain
2024-01-09,Cunningham,Cade,Out,Injury/Illness-LeftKnee;Strain
2024-01-09,Morris,Monte,Out,"Injury/Illness-RightQuadriceps;
Strain"
2024-01-09,Stewart,Isaiah,Out,"Injury/Illness-RightGreatToe;
Sprain"
2024-01-09,Ayton,Deandre,Doubtful,Injury/Illness-RightKnee;Tendinitis
2024-01-09,Brown,Moses,Out,Injury/Illness-LeftWrist;Fracture
2024-01-09,Thybulle,Matisse,Questionable,Injury/Illness-RightFoot;Strain
2024-01-09,Walker,Jabari,Questionable,Injury/Illness-LeftKnee;Tendinitis
2024-01-09,WilliamsIII,Robert,Out,"Injury/Illness-RightKnee;Ligament
Tear"
2024-01-09,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-01-09,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2024-01-09,Aldama,Santi,Doubtful,Injury/Illness-LeftKnee;Contusion
2024-01-09,Clarke,Brandon,Out,"Injury/Illness-LeftAchilles;Tendon
Repair"
2024-01-09,JacksonJr.,Jaren,Questionable,Injury/Illness-RightKnee;Contusion
2024-01-09,Morant,Ja,Out,"Injury/Illness-RightShoulder;Labral
Tear"
2024-01-09,Rose,Derrick,Out,Injury/Illness-LeftHamstring;Strain
2024-01-09,Doncic,Luka,Probable,Injury/Illness-RightAnkle;Swelling
2024-01-09,Exum,Dante,Out,Injury/Illness-RightPlantar;Sprain
2024-01-09,Kleber,Maxi,Out,"Injury/Illness-RightSmallToe;
Dislocation"
2024-01-09,LivelyII,Dereck,Out,Injury/Illness-LeftAnkle;Sprain
2024-01-09,Williams,Grant,Probable,Injury/Illness-RightAnkle;Sprain
2024-01-09,Koloko,Christian,Out,"Injury/Illness-Illness;Respiratory
issue"
2024-01-09,Poeltl,Jakob,Out,Injury/Illness-LeftAnkle;Sprain
2024-01-09,PorterJr.,Otto,Doubtful,Injury/Illness-RightKnee;Sprain
2024-01-09,Davis,Anthony,Probable,"Injury/Illness-LeftAnkle;Sprain/
BoneBruise"
2024-01-09,Hachimura,Rui,Doubtful,Injury/Illness-LeftCalf;Strain
2024-01-09,James,LeBron,Questionable,"Injury/Illness-LeftAnkle;Peroneal
Tendinopathy"
2024-01-09,Vincent,Gabe,Out,Injury/Illness-LeftKnee;Surgery
2024-01-10,Holiday,Jrue,Questionable,"Injury/Illness-RightElbowSprain;
InjuryManagement"
2024-01-10,Horford,Al,Questionable,Injury/Illness-Illness;Non-Covid
2024-01-10,Porzingis,Kristaps,Questionable,Injury/Illness-RightKnee;Contusion
2024-01-10,Ball,LaMelo,Out,Injury/Illness-RightAnkle;Sprain
2024-01-10,Hayward,Gordon,Out,Injury/Illness-LeftCalf;Strain
2024-01-10,Martin,Cody,Questionable,Injury/Illness-BilateralGroin;Strain
2024-01-10,Ntilikina,Frank,Out,"Injury/Illness-LeftTibia;Non-
DisplacedFracture"
2024-01-10,Washington,P.J.,Doubtful,Injury/Illness-RightFoot;Sprain
2024-01-10,Williams,Mark,Out,"Injury/Illness-LowBack;Injury
Recovery"
2024-01-10,Bassey,Charles,Out,Injury/Illness-LeftAcl;Tear
2024-01-10,Cissoko,Sidy,Out,Injury/Illness-LeftAnkle;Sprain
2024-01-10,Collins,Zach,Out,Injury/Illness-RightAnkle;Sprain
2024-01-10,Haliburton,Tyrese,Out,Injury/Illness-LeftHamstring;Strain
2024-01-10,Bertans,Davis,Questionable,Injury/Illness-N/a;Illness
2024-01-10,Butler,Jimmy,Out,"Injury/Illness-RightToe;MPJoint
Sprain"
2024-01-10,Lowry,Kyle,Doubtful,Injury/Illness-LeftHand;Sprain
2024-01-10,Martin,Caleb,Doubtful,Injury/Illness-RightAnkle;Sprain
2024-01-10,Smith,Dru,Out,Injury/Illness-RightKnee;Surgery
2024-01-10,Covington,Robert,Out,Injury/Illness-LeftKnee;Swelling
2024-01-10,Embiid,Joel,Out,Injury/Illness-LeftKnee;Swelling
2024-01-10,Melton,De'Anthony,Questionable,"Injury/Illness-Back;LumbarSpine
Soreness"
2024-01-10,Capela,Clint,Questionable,"Injury/Illness-RightAchilles;
Soreness"
2024-01-10,Gueye,Mouhamed,Out,"Injury/Illness-RightLowBack;Stress
Fracture"
2024-01-10,Hunter,De'Andre,Out,"Injury/Illness-RightKnee;
Inflammation"
2024-01-10,Krejci,Vit,Out,"Injury/Illness-LeftShoulder;
Subluxation"
2024-01-10,Mathews,Garrison,Out,Injury/Illness-LeftAnkle;Sprain
2024-01-10,Matthews,Wesley,Questionable,Injury/Illness-RightCalf;Soreness
2024-01-10,Young,Trae,Probable,"Injury/Illness-RightShoulder;
Soreness"
2024-01-10,Brooks,Dillon,Out,Injury/Illness-RightOblique;Strain
2024-01-10,Eason,Tari,Out,Injury/Illness-LeftLowerLeg;Injury
2024-01-10,Oladipo,Victor,Out,"Injury/Illness-LeftPatellarTendon;
Repair"
2024-01-10,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2024-01-10,Caruso,Alex,Probable,Injury/Illness-Cervical;Strain
2024-01-10,Craig,Torrey,Out,"Injury/Illness-RightPlantarFascia;
Sprain"
2024-01-10,LaVine,Zach,Probable,"Injury/Illness-RightShoulder;
Soreness,RFootInflammation"
2024-01-10,Williams,Patrick,Probable,Injury/Illness-RightAnkle;Strain
2024-01-10,Alvarado,Jose,Questionable,Injury/Illness-Non-COVID;Illness
2024-01-10,Ryan,Matt,Out,Injury/Illness-RightElbow;Surgery
2024-01-10,Williamson,Zion,Questionable,Injury/Illness-RightQuad;Contusion
2024-01-10,Zeller,Cody,Available,Injury/Illness-Face;Mask
2024-01-10,Green,Draymond,Out,"ReturntoCompetition
Reconditioning"
2024-01-10,Paul,Chris,Out,Injury/Illness-LeftHand;Fracture
2024-01-10,PaytonII,Gary,Out,Injury/Illness-LeftHamstring;Strain
2024-01-10,Cancar,Vlatko,Out,Injury/Illness-LeftKnee;Surgery
2024-01-10,Strawther,Julian,Out,"Injury/Illness-RightKnee;
Contusion/Sprain"
2024-01-10,Diabate,Moussa,Out,"Injury/Illness-RightHand;
MetacarpalFracture"
2024-01-11,Sharpe,Day'Ron,Out,"Injury/Illness-LeftKnee;
Hyperextension"
2024-01-11,Simmons,Ben,Out,"Injury/Illness-LeftLowerBack;
NerveImpingement"
2024-01-11,Garland,Darius,Out,Injury/Illness-Jaw;Fracture
2024-01-11,Jerome,Ty,Out,Injury/Illness-RightAnkle;Sprain
2024-01-11,Mobley,Evan,Out,Injury/Illness-LeftKnee;Surgery
2024-01-11,Crowder,Jae,Out,Injury/Illness-LeftAdductor;Surgery
2024-01-11,Payne,Cameron,Probable,ConcussionProtocol
2024-01-11,Ayton,Deandre,Doubtful,Injury/Illness-RightKnee;Tendinitis
2024-01-11,Brown,Moses,Out,Injury/Illness-LeftWrist;Fracture
2024-01-11,Walker,Jabari,Questionable,Injury/Illness-LeftKnee;Tendinitis
2024-01-11,WilliamsIII,Robert,Out,"Injury/Illness-RightKnee;Ligament
Tear"
2024-01-11,Robinson,Mitchell,Out,Injury/Illness-LeftAnkle;Surgery
2024-01-11,Doncic,Luka,Out,Injury/Illness-RightAnkle;Sprain
2024-01-11,Exum,Dante,Out,Injury/Illness-RightPlantar;Sprain
2024-01-11,Kleber,Maxi,Doubtful,"Injury/Illness-RightSmallToe;
Dislocation"
2024-01-11,LivelyII,Dereck,Doubtful,Injury/Illness-LeftAnkle;Sprain
2024-01-11,Williams,Grant,Questionable,Injury/Illness-RightAnkle;Sprain
2024-01-11,Lee,Damion,Out,"Injury/Illness-RightMeniscus;
Surgery"
2024-01-11,Davis,Anthony,Probable,"Injury/Illness-LeftAnkle;
Sprain/BoneBruise"
2024-01-11,Hachimura,Rui,Doubtful,Injury/Illness-LeftCalf;Strain
2024-01-11,James,LeBron,Questionable,"Injury/Illness-LeftAnkle;Peroneal
Tendinopathy"
2024-01-11,Reddish,Cam,Questionable,Injury/Illness-Facial;Laceration
2024-01-11,Vincent,Gabe,Out,Injury/Illness-LeftKnee;Surgery
2024-01-12,Brooks,Dillon,Out,Injury/Illness-RightOblique;Strain
2024-01-12,Eason,Tari,Out,"Injury/Illness-LeftLowerLeg;Injury
Management"
2024-01-12,Oladipo,Victor,Out,"Injury/Illness-LeftPatellarTendon;
Repair"
2024-01-12,Bogdanovic,Bojan,Probable,Injury/Illness-LeftCalf;Soreness
2024-01-12,Cunningham,Cade,Out,Injury/Illness-LeftKnee;Strain
2024-01-12,Morris,Monte,Out,"Injury/Illness-RightQuadriceps;
Strain"
2024-01-12,Stewart,Isaiah,Probable,"Injury/Illness-RightGreatToe;
Sprain"
2024-01-12,Haliburton,Tyrese,Out,Injury/Illness-LeftHamstring;Strain
2024-01-12,Nesmith,Aaron,Questionable,"Injury/Illness-BilateralShin;
Soreness"
2024-01-12,Smith,Jalen,Questionable,Injury/Illness-Back;SoreLower
2024-01-12,Walker,Jarace,Out,"Injury/Illness-NotAvailable;Upper
RespiratoryInfection"
2024-01-12,Capela,Clint,Probable,"Injury/Illness-RightAchilles;
Soreness"
2024-01-12,Gueye,Mouhamed,Out,"Injury/Illness-RightLowBack;Stress
Fracture"
2024-01-12,Hunter,De'Andre,Out,"Injury/Illness-RightKnee;
Inflammation"
2024-01-12,Krejci,Vit,Out,"Injury/Illness-LeftShoulder;
Subluxation"
2024-01-12,Mathews,Garrison,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-01-12,Matthews,Wesley,Out,Injury/Illness-RightCalf;Soreness
2024-01-12,Young,Trae,Probable,"Injury/Illness-RightShoulder;
Soreness"
2024-01-12,Huerter,Kevin,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-01-12,Covington,Robert,Out,"Injury/Illness-LeftKnee;
Inflammation"
2024-01-12,Embiid,Joel,Out,"Injury/Illness-LeftKnee;
Inflammation"
2024-01-12,LoftonJr.,Kenneth,Out,"Injury/Illness-LeftShoulder;ACJoint
Sprain"
2024-01-12,Ball,LaMelo,Questionable,Injury/Illness-RightAnkle;Sprain
2024-01-12,Hayward,Gordon,Out,Injury/Illness-LeftCalf;Strain
2024-01-12,Martin,Cody,Questionable,Injury/Illness-BilateralGroin;Strain
2024-01-12,Ntilikina,Frank,Questionable,"Injury/Illness-LeftTibia;Non-
displacedFracture"
2024-01-12,Washington,P.J.,Doubtful,Injury/Illness-RightFoot;Sprain
2024-01-12,Williams,Mark,Out,Injury/Illness-LowBack;Contusion
2024-01-12,Bassey,Charles,Out,Injury/Illness-LeftAcl;Tear
2024-01-12,Cissoko,Sidy,Out,Injury/Illness-LeftAnkle;Sprain
2024-01-12,Collins,Zach,Out,Injury/Illness-RightAnkle;Sprain
2024-01-12,Green,Draymond,Out,ReturntoCompetition
2024-01-12,Moody,Moses,Out,Injury/Illness-LeftCalf;Strain
2024-01-12,Paul,Chris,Out,Injury/Illness-LeftHand;Fracture
2024-01-12,PaytonII,Gary,Out,Injury/Illness-LeftHamstring;Strain
2024-01-12,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2024-01-12,Craig,Torrey,Out,"Injury/Illness-RightPlantarFascia;
Sprain"
2024-01-12,Diabate,Moussa,Out,"Injury/Illness-RightHand;
MetacarpalFracture"
2024-01-12,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2024-01-12,Aldama,Santi,Out,Injury/Illness-LeftKnee;Contusion
2024-01-12,Clarke,Brandon,Out,"Injury/Illness-LeftAchilles;Tendon
Repair"
2024-01-12,Morant,Ja,Out,"Injury/Illness-RightShoulder;Labral
Repair"
2024-01-12,Rose,Derrick,Out,Injury/Illness-LeftHamstring;Strain
2024-01-12,Smart,Marcus,Out,"Injury/Illness-RightRingFinger;
Injury"
2024-01-12,CarterJr.,Wendell,Questionable,Injury/Illness-RightKnee;Tendinitis
2024-01-12,Harris,Gary,Out,Injury/Illness-RightCalf;Strain
2024-01-12,Isaac,Jonathan,Out,Injury/Illness-N/a;Illness
2024-01-12,Wagner,Franz,Out,Injury/Illness-RightAnkle;Sprain
